line_name,direction,stop_sequence,longitude,latitude,run_time_min,departure_hour,is_peak_hour,day_of_week_num,high_disruption_risk,is_weekend,hour_sin,hour_cos,time_of_day,lat_zone,route_complexity
22,outbound,32,0.290697,51.47653,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,64.0
22,outbound,33,0.294546,51.476886,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,33.0
22,outbound,34,0.298829,51.477567,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,68.0
22,outbound,35,0.302473,51.477855,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,0.0
22,outbound,36,0.310276,51.47638,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,72.0
22,outbound,37,0.315809,51.47705,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,74.0
22,outbound,38,0.320207,51.476822,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,76.0
22,outbound,1,0.250404,51.509623,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,1.0
22,outbound,2,0.247874,51.505661,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,2.0
22,outbound,3,0.248546,51.503517,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,3.0
22,outbound,4,0.251507,51.500726,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,4.0
22,outbound,5,0.253426,51.499322,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,5.0
22,outbound,6,0.258522,51.498936,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,6.0
22,outbound,7,0.26188,51.499533,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,0.0
22,outbound,8,0.273182,51.502241,3.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,24.0
22,outbound,9,0.276316,51.504402,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,0.0
22,outbound,10,0.276204,51.50765,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,10.0
22,outbound,11,0.27589,51.511191,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,22.0
22,outbound,12,0.279089,51.5129,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,12.0
22,outbound,13,0.284019,51.512921,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,13.0
22,outbound,14,0.283914,51.508804,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,28.0
22,outbound,15,0.282217,51.505987,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,15.0
22,outbound,16,0.282585,51.502679,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,16.0
22,outbound,17,0.288071,51.502599,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,17.0
22,outbound,18,0.293915,51.502188,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,36.0
22,outbound,19,0.295867,51.499164,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,19.0
22,outbound,20,0.295828,51.494947,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,40.0
22,outbound,21,0.294012,51.492365,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,21.0
22,outbound,22,0.282699,51.490266,3.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,66.0
22,outbound,23,0.273749,51.48782,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,46.0
22,outbound,24,0.277431,51.485752,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,48.0
22,outbound,25,0.278957,51.484292,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,25.0
22,outbound,26,0.283227,51.480642,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,52.0
22,outbound,27,0.278705,51.479803,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,27.0
22,outbound,28,0.274715,51.478055,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,28.0
22,outbound,29,0.274912,51.476217,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,29.0
22,outbound,30,0.280498,51.475892,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,30.0
22,outbound,31,0.283116,51.47612,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,31.0
22,outbound,32,0.290697,51.47653,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,64.0
22,outbound,33,0.294546,51.476886,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,33.0
22,outbound,34,0.298829,51.477567,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,68.0
22,outbound,35,0.302473,51.477855,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,0.0
22,outbound,36,0.310276,51.47638,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,72.0
22,outbound,37,0.315809,51.47705,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,74.0
22,outbound,38,0.320207,51.476822,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,76.0
22,outbound,1,0.250404,51.509623,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,1.0
22,outbound,2,0.247874,51.505661,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,2.0
22,outbound,3,0.248546,51.503517,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,3.0
22,outbound,4,0.251507,51.500726,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,4.0
22,outbound,5,0.253426,51.499322,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,5.0
22,outbound,6,0.258522,51.498936,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,6.0
22,outbound,7,0.26188,51.499533,0.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,0.0
22,outbound,8,0.273182,51.502241,3.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,24.0
22,outbound,9,0.276316,51.504402,0.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,0.0
22,outbound,10,0.276204,51.50765,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,10.0
22,outbound,11,0.27589,51.511191,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,22.0
22,outbound,12,0.279089,51.5129,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,12.0
22,outbound,13,0.284019,51.512921,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,13.0
22,outbound,14,0.283914,51.508804,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,28.0
22,outbound,15,0.282217,51.505987,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,15.0
22,outbound,16,0.282585,51.502679,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,16.0
22,outbound,17,0.288071,51.502599,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,17.0
22,outbound,18,0.293915,51.502188,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,36.0
22,outbound,19,0.295867,51.499164,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,19.0
22,outbound,20,0.295828,51.494947,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,40.0
22,outbound,21,0.294012,51.492365,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,21.0
22,outbound,22,0.282699,51.490266,3.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,66.0
22,outbound,23,0.273749,51.48782,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,46.0
22,outbound,24,0.277431,51.485752,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,48.0
22,outbound,25,0.278957,51.484292,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,25.0
22,outbound,26,0.283227,51.480642,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,52.0
22,outbound,27,0.278705,51.479803,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,27.0
22,outbound,28,0.274715,51.478055,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,28.0
22,outbound,29,0.274912,51.476217,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,29.0
22,outbound,30,0.280498,51.475892,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,30.0
22,outbound,31,0.283116,51.47612,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,31.0
22,outbound,32,0.290697,51.47653,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,64.0
22,outbound,33,0.294546,51.476886,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,33.0
22,outbound,34,0.298829,51.477567,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,68.0
22,outbound,35,0.302473,51.477855,0.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,0.0
22,outbound,36,0.310276,51.47638,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,72.0
22,outbound,37,0.315809,51.47705,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,74.0
22,outbound,38,0.320207,51.476822,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,76.0
22,outbound,1,0.250404,51.509623,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,1.0
22,outbound,2,0.247874,51.505661,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,2.0
22,outbound,3,0.248546,51.503517,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,3.0
22,outbound,4,0.251507,51.500726,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,4.0
22,outbound,5,0.253426,51.499322,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,5.0
22,outbound,6,0.258522,51.498936,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,6.0
22,outbound,7,0.26188,51.499533,0.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,0.0
22,outbound,8,0.273182,51.502241,3.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,24.0
22,outbound,9,0.276316,51.504402,0.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,0.0
22,outbound,10,0.276204,51.50765,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,10.0
22,outbound,11,0.27589,51.511191,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,22.0
22,outbound,12,0.279089,51.5129,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,12.0
22,outbound,13,0.284019,51.512921,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,13.0
22,outbound,14,0.283914,51.508804,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,28.0
22,outbound,15,0.282217,51.505987,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,15.0
22,outbound,16,0.282585,51.502679,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,16.0
22,outbound,17,0.288071,51.502599,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,17.0
22,outbound,18,0.293915,51.502188,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,36.0
22,outbound,19,0.295867,51.499164,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,19.0
22,outbound,20,0.295828,51.494947,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,40.0
22,outbound,21,0.294012,51.492365,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,21.0
22,outbound,22,0.282699,51.490266,3.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,north,66.0
22,outbound,23,0.273749,51.48782,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,46.0
22,outbound,24,0.277431,51.485752,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,48.0
22,outbound,25,0.278957,51.484292,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,25.0
22,outbound,26,0.283227,51.480642,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,52.0
22,outbound,27,0.278705,51.479803,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,27.0
22,outbound,28,0.274715,51.478055,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,28.0
22,outbound,29,0.274912,51.476217,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,29.0
22,outbound,30,0.280498,51.475892,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,30.0
22,outbound,31,0.283116,51.47612,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,31.0
22,outbound,32,0.290697,51.47653,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,64.0
22,outbound,33,0.294546,51.476886,1.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,33.0
22,outbound,34,0.298829,51.477567,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,68.0
22,outbound,35,0.302473,51.477855,0.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,0.0
22,outbound,36,0.310276,51.47638,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,72.0
22,outbound,37,0.315809,51.47705,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,74.0
22,outbound,38,0.320207,51.476822,2.0,16.0,1,4,0,0,-0.8660254037844385,-0.5000000000000004,evening_rush,mid_north,76.0
22,outbound,1,0.250404,51.509623,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,1.0
22,outbound,2,0.247874,51.505661,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,2.0
22,outbound,3,0.248546,51.503517,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,3.0
22,outbound,4,0.251507,51.500726,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,4.0
22,outbound,5,0.253426,51.499322,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,5.0
22,outbound,6,0.258522,51.498936,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,6.0
22,outbound,7,0.26188,51.499533,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,0.0
22,outbound,8,0.273182,51.502241,3.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,24.0
22,outbound,9,0.276316,51.504402,0.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,0.0
22,outbound,10,0.276204,51.50765,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,10.0
22,outbound,11,0.27589,51.511191,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,22.0
22,outbound,12,0.279089,51.5129,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,12.0
22,outbound,13,0.284019,51.512921,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,13.0
22,outbound,14,0.283914,51.508804,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,28.0
22,outbound,15,0.282217,51.505987,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,15.0
22,outbound,16,0.282585,51.502679,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,16.0
22,outbound,17,0.288071,51.502599,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,17.0
22,outbound,18,0.293915,51.502188,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,36.0
22,outbound,19,0.295867,51.499164,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,19.0
22,outbound,20,0.295828,51.494947,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,40.0
22,outbound,21,0.294012,51.492365,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,21.0
22,outbound,22,0.282699,51.490266,3.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,north,66.0
22,outbound,23,0.273749,51.48782,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,46.0
22,outbound,24,0.277431,51.485752,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,48.0
22,outbound,25,0.278957,51.484292,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,25.0
22,outbound,26,0.283227,51.480642,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,52.0
22,outbound,27,0.278705,51.479803,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,27.0
22,outbound,28,0.274715,51.478055,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,28.0
22,outbound,29,0.274912,51.476217,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,29.0
22,outbound,30,0.280498,51.475892,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,30.0
22,outbound,31,0.283116,51.47612,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,31.0
22,outbound,32,0.290697,51.47653,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,64.0
22,outbound,33,0.294546,51.476886,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,33.0
22,outbound,34,0.298829,51.477567,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,68.0
22,outbound,35,0.302473,51.477855,1.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,35.0
22,outbound,36,0.310276,51.47638,3.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,108.0
22,outbound,37,0.315809,51.47705,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,74.0
22,outbound,38,0.320207,51.476822,2.0,14.0,0,4,0,0,-0.4999999999999997,-0.8660254037844388,midday,mid_north,76.0
22,outbound,1,0.250404,51.509623,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,2.0
22,outbound,2,0.247874,51.505661,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,4.0
22,outbound,3,0.248546,51.503517,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,3.0
22,outbound,4,0.251507,51.500726,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,8.0
22,outbound,5,0.253426,51.499322,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,5.0
22,outbound,6,0.258522,51.498936,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,6.0
22,outbound,7,0.26188,51.499533,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,7.0
22,outbound,8,0.273182,51.502241,4.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,32.0
22,outbound,9,0.276316,51.504402,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,9.0
22,outbound,10,0.276204,51.50765,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,10.0
22,outbound,11,0.27589,51.511191,3.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,33.0
22,outbound,12,0.279089,51.5129,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,24.0
22,outbound,13,0.284019,51.512921,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,13.0
22,outbound,14,0.283914,51.508804,3.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,42.0
22,outbound,15,0.282217,51.505987,0.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,0.0
22,outbound,16,0.282585,51.502679,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,32.0
22,outbound,17,0.288071,51.502599,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,17.0
22,outbound,18,0.293915,51.502188,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,18.0
22,outbound,19,0.295867,51.499164,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,38.0
22,outbound,20,0.295828,51.494947,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,40.0
22,outbound,21,0.294012,51.492365,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,21.0
22,outbound,22,0.282699,51.490266,3.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,north,66.0
22,outbound,23,0.273749,51.48782,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,46.0
22,outbound,24,0.277431,51.485752,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,48.0
22,outbound,25,0.278957,51.484292,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,25.0
22,outbound,26,0.283227,51.480642,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,52.0
22,outbound,27,0.278705,51.479803,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,54.0
22,outbound,28,0.274715,51.478055,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,28.0
22,outbound,29,0.274912,51.476217,0.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,0.0
22,outbound,30,0.280498,51.475892,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,30.0
22,outbound,31,0.283116,51.47612,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,31.0
22,outbound,32,0.290697,51.47653,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,64.0
22,outbound,33,0.294546,51.476886,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,66.0
22,outbound,34,0.298829,51.477567,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,34.0
22,outbound,35,0.302473,51.477855,1.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,35.0
22,outbound,36,0.310276,51.47638,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,72.0
22,outbound,37,0.315809,51.47705,2.0,15.0,0,4,0,0,-0.7071067811865471,-0.7071067811865479,midday,mid_north,74.0
